sim result, 0
total time, 2099.406250
total energy, 73895.875000
map,x,slope,radius,vi,ft,fslope,faero,ftyres,fres,ftot,a,dt,dE,TmotorCase,Twindings
0,4583.000000,-0.003169,0.008298,6.540941,0.000000,-2.580088,1.081557,1.201342,-0.232051,0.232051,0.002667,0.152804,0.000000,32.409344,35.015507
0,4584.000000,-0.003137,0.008816,6.541348,0.000000,-2.554622,1.083980,1.218040,-0.187463,0.187463,0.002155,0.152850,0.000000,32.409584,35.009903
0,4585.000000,-0.003106,0.009333,6.541678,0.000000,-2.529155,1.086531,1.235724,-0.141762,0.141762,0.001629,0.152723,0.000000,32.409817,35.004318
0,4586.000000,-0.003075,0.009851,6.541927,0.000000,-2.503689,1.089210,1.254391,-0.094949,0.094949,0.001091,0.152756,0.000000,32.410042,34.998745
0,4587.000000,-0.003044,0.010368,6.542094,0.000000,-2.478222,1.092021,1.274034,-0.047029,0.047029,0.000541,0.152843,0.000000,32.410259,34.993179
0,4588.000000,-0.003012,0.010886,6.542176,0.000000,-2.452755,1.094964,1.294649,0.001996,-0.001996,-0.000023,0.146947,0.000000,32.410461,34.987843
0,4589.000000,-0.002981,0.011404,6.542173,0.000000,-2.427289,1.098042,1.316229,0.052121,-0.052121,-0.000599,0.152864,0.000000,32.410664,34.982300
0,4590.000000,-0.002950,0.011921,6.542081,0.000000,-2.401822,1.101257,1.338768,0.103342,-0.103342,-0.001188,0.152937,0.000000,32.410858,34.976768
0,4591.000000,-0.002913,0.012284,6.541900,0.000000,-2.371917,1.103569,1.355096,0.151886,-0.151886,-0.001746,0.152806,0.000000,32.411045,34.971252
0,4592.000000,-0.002876,0.012646,6.541633,0.000000,-2.342012,1.105936,1.371876,0.200938,-0.200938,-0.002310,0.152851,0.000000,32.411228,34.965748
0,4593.000000,-0.002840,0.013009,6.541280,0.000000,-2.312107,1.108359,1.389103,0.250494,-0.250494,-0.002879,0.152884,0.000000,32.411404,34.960255
0,4594.000000,-0.002803,0.013371,6.540840,0.000000,-2.282202,1.110839,1.406773,0.300548,-0.300548,-0.003455,0.152895,0.000000,32.411572,34.954773
0,4595.000000,-0.002766,0.013733,6.540312,0.000000,-2.252296,1.113376,1.424882,0.351100,-0.351100,-0.004036,0.152953,0.000000,32.411732,34.949303
0,4596.000000,-0.002729,0.014096,6.539695,0.000000,-2.222392,1.115971,1.443427,0.402144,-0.402144,-0.004622,0.152880,0.000000,32.411884,34.943848
0,4597.000000,-0.002693,0.014458,6.538988,0.000000,-2.192486,1.118625,1.462399,0.453676,-0.453676,-0.005215,0.152938,0.000000,32.412029,34.938400
0,4598.000000,-0.002656,0.014820,6.538190,0.000000,-2.162581,1.121339,1.481796,0.505691,-0.505691,-0.005813,0.152946,0.000000,32.412170,34.932964
0,4599.000000,-0.002619,0.015183,6.537302,0.000000,-2.132676,1.124113,1.501612,0.558187,-0.558187,-0.006416,0.152972,0.000000,32.412304,34.927540
0,4600.000000,-0.002583,0.015545,6.536320,0.000000,-2.102771,1.126948,1.521842,0.611157,-0.611157,-0.007025,0.153021,0.000000,32.412430,34.922127
0,4601.000000,-0.002542,0.016107,6.535245,0.000000,-2.069760,1.131689,1.554273,0.681341,-0.681341,-0.007832,0.153014,0.000000,32.412548,34.916725
0,4602.000000,-0.002501,0.016669,6.534047,0.000000,-2.036748,1.136622,1.587728,0.752740,-0.752740,-0.008652,0.153056,0.000000,32.412663,34.911335
0,4603.000000,-0.002461,0.017232,6.532723,0.000000,-2.003736,1.141748,1.622193,0.825344,-0.825344,-0.009487,0.153110,0.000000,32.412769,34.905952
0,4604.000000,-0.002420,0.017794,6.531271,0.000000,-1.970725,1.147074,1.657652,0.899140,-0.899140,-0.010335,0.153120,0.000000,32.412868,34.900581
0,4605.000000,-0.002380,0.018356,6.529688,0.000000,-1.937713,1.152604,1.694085,0.974114,-0.974114,-0.011197,0.153147,0.000000,32.412960,34.895222
0,4606.000000,-0.002339,0.018918,6.527973,0.000000,-1.904701,1.158341,1.731477,1.050255,-1.050255,-0.012072,0.153208,0.000000,32.413044,34.889874
0,4607.000000,-0.002299,0.019481,6.526124,0.000000,-1.871690,1.164292,1.769806,1.127546,-1.127546,-0.012960,0.153244,0.000000,32.413124,34.884537
0,4608.000000,-0.002258,0.020043,6.524137,0.000000,-1.838678,1.170459,1.809054,1.205974,-1.205974,-0.013862,0.153316,0.000000,32.413197,34.879208
0,4609.000000,-0.002218,0.020605,6.522012,0.000000,-1.805666,1.176849,1.849200,1.285522,-1.285522,-0.014776,0.153353,0.000000,32.413261,34.873890
0,4610.000000,-0.002177,0.021167,6.519746,0.000000,-1.772655,1.183467,1.890224,1.366174,-1.366174,-0.015703,0.153411,0.000000,32.413319,34.868580
0,4611.000000,-0.002135,0.022932,6.517337,0.000000,-1.738539,1.207867,2.028145,1.562611,-1.562611,-0.017961,0.153476,0.000000,32.413372,34.863281
0,4612.000000,-0.002093,0.024697,6.514581,0.000000,-1.704423,1.235242,2.175545,1.771502,-1.771502,-0.020362,0.153544,0.000000,32.413418,34.857990
0,4613.000000,-0.002051,0.026462,6.511454,0.000000,-1.670308,1.265826,2.332033,1.992690,-1.992690,-0.022904,0.153617,0.000000,32.413456,34.852707
0,4614.000000,-0.002010,0.028227,6.507936,0.000000,-1.636193,1.299868,2.497182,2.225996,-2.225996,-0.025586,0.153708,0.000000,32.413490,34.847435
0,4615.000000,-0.001968,0.029992,6.504003,0.000000,-1.602077,1.337630,2.670530,2.471221,-2.471221,-0.028405,0.153804,0.000000,32.413517,34.842171
0,4616.000000,-0.001926,0.031757,6.499634,0.000000,-1.567962,1.379389,2.851577,2.728142,-2.728142,-0.031358,0.153916,0.000000,32.413536,34.836914
0,4617.000000,-0.001884,0.033522,6.494807,0.000000,-1.533846,1.425436,3.039790,2.996518,-2.996518,-0.034443,0.154031,0.000000,32.413548,34.831665
0,4618.000000,-0.001842,0.035287,6.489502,0.000000,-1.499730,1.476073,3.234599,3.276080,-3.276080,-0.037656,0.154166,0.000000,32.413555,34.826424
0,4619.000000,-0.001800,0.037052,6.483696,0.000000,-1.465615,1.531614,3.435395,3.566533,-3.566533,-0.040995,0.154311,0.000000,32.413555,34.821186
0,4620.000000,-0.001758,0.038817,6.477371,0.000000,-1.431499,1.592384,3.641546,3.867568,-3.867568,-0.044455,0.154462,0.000000,32.413548,34.815956
0,4621.000000,-0.001717,0.039453,6.470504,0.000000,-1.398372,1.613385,3.709580,3.989730,-3.989730,-0.045859,0.154633,0.000000,32.413536,34.810730
0,4622.000000,-0.001677,0.040088,6.463413,0.000000,-1.365246,1.634978,3.777542,4.112413,-4.112413,-0.047269,0.154809,0.000000,32.413517,34.805511
0,4623.000000,-0.001636,0.040724,6.456095,0.000000,-1.332119,1.657175,3.845370,4.235564,-4.235564,-0.048685,0.154987,0.000000,32.413490,34.800297
0,4624.000000,-0.001595,0.041359,6.448550,0.000000,-1.298992,1.679981,3.913014,4.359142,-4.359142,-0.050105,0.155165,0.000000,32.413460,34.795090
0,4625.000000,-0.001555,0.041994,6.440775,0.000000,-1.265865,1.703408,3.980404,4.483086,-4.483086,-0.051530,0.155353,0.000000,32.413422,34.789886
0,4626.000000,-0.001514,0.042630,6.432770,0.000000,-1.232738,1.727463,4.047491,4.607354,-4.607354,-0.052958,0.155555,0.000000,32.413376,34.784687
0,4627.000000,-0.001473,0.043265,6.424532,0.000000,-1.199611,1.752153,4.114217,4.731897,-4.731897,-0.054390,0.155758,0.000000,32.413322,34.779491
0,4628.000000,-0.001433,0.043901,6.416061,0.000000,-1.166484,1.777487,4.180525,4.856667,-4.856667,-0.055824,0.155968,0.000000,32.413265,34.774300
0,4629.000000,-0.001392,0.044536,6.407354,0.000000,-1.133357,1.803473,4.246350,4.981604,-4.981604,-0.057260,0.156179,0.000000,32.413200,34.769112
0,4630.000000,-0.001351,0.045172,6.398412,0.000000,-1.100230,1.830119,4.311647,5.106674,-5.106674,-0.058697,0.156397,0.000000,32.413128,34.763931
0,4631.000000,-0.001314,0.044537,6.389232,0.000000,-1.069638,1.793302,4.210536,4.999338,-4.999338,-0.057464,0.156627,0.000000,32.413052,34.758751
0,4632.000000,-0.001276,0.043902,6.380231,0.000000,-1.039045,1.757722,4.111473,4.895288,-4.895288,-0.056268,0.156841,0.000000,32.412968,34.753578
0,4633.000000,-0.001239,0.043266,6.371406,0.000000,-1.008453,1.723340,4.014410,4.794435,-4.794435,-0.055108,0.157061,0.000000,32.412876,34.748409
0,4634.000000,-0.001201,0.042631,6.362751,0.000000,-0.977860,1.690119,3.919316,4.696713,-4.696713,-0.053985,0.157274,0.000000,32.412781,34.743244
0,4635.000000,-0.001163,0.041996,6.354260,0.000000,-0.947268,1.658024,3.826156,4.602051,-4.602051,-0.052897,0.157474,0.000000,32.412678,34.738083
0,4636.000000,-0.001126,0.041361,6.345930,0.000000,-0.916675,1.627020,3.734900,4.510384,-4.510384,-0.051843,0.157684,0.000000,32.412567,34.732925
0,4637.000000,-0.001088,0.040726,6.337755,0.000000,-0.886082,1.597072,3.645506,4.421634,-4.421634,-0.050823,0.157884,0.000000,32.412449,34.727772
0,4638.000000,-0.001051,0.040091,6.329731,0.000000,-0.855490,1.568148,3.557948,4.335744,-4.335744,-0.049836,0.158080,0.000000,32.412327,34.722626
0,4639.000000,-0.001013,0.039456,6.321853,0.000000,-0.824897,1.540216,3.472208,4.252665,-4.252665,-0.048881,0.158281,0.000000,32.412197,34.717484
0,4640.000000,-0.000976,0.038820,6.314116,0.000000,-0.794305,1.513245,3.388241,4.172320,-4.172320,-0.047958,0.158475,0.000000,32.412060,34.712345
0,4641.000000,-0.000943,0.038016,6.306515,0.000000,-0.767581,1.481354,3.287274,4.066185,-4.066185,-0.046738,0.158661,0.000000,32.411919,34.707211
0,4642.000000,-0.000910,0.037211,6.299100,0.000000,-0.740857,1.450850,3.188808,3.963939,-3.963939,-0.045563,0.158842,0.000000,32.411770,34.702084
0,4643.000000,-0.000877,0.036407,6.291862,0.000000,-0.714134,1.421681,3.092798,3.865484,-3.865484,-0.044431,0.159030,0.000000,32.411613,34.696960
0,4644.000000,-0.000844,0.035602,6.284797,0.000000,-0.687410,1.393794,2.999229,3.770751,-3.770751,-0.043342,0.159206,0.000000,32.411453,34.691845
0,4645.000000,-0.000811,0.034797,6.277896,0.000000,-0.660686,1.367141,2.908057,3.679651,-3.679651,-0.042295,0.159376,0.000000,32.411285,34.686733
0,4646.000000,-0.000779,0.033993,6.271156,0.000000,-0.633963,1.341677,2.819263,3.592116,-3.592116,-0.041289,0.159541,0.000000,32.411110,34.681629
0,4647.000000,-0.000746,0.033188,6.264569,0.000000,-0.607239,1.317353,2.732827,3.508080,-3.508080,-0.040323,0.159710,0.000000,32.410927,34.676529
0,4648.000000,-0.000713,0.032383,6.258129,0.000000,-0.580515,1.294127,2.648714,3.427464,-3.427464,-0.039396,0.159875,0.000000,32.410740,34.671436
0,4649.000000,-0.000680,0.031579,6.251830,0.000000,-0.553791,1.271955,2.566904,3.350206,-3.350206,-0.038508,0.160027,0.000000,32.410545,34.666348
0,4650.000000,-0.000647,0.030774,6.245668,0.000000,-0.527068,1.250797,2.487383,3.276250,-3.276250,-0.037658,0.160188,0.000000,32.410343,34.661266
0,4651.000000,-0.000622,0.029896,6.239635,0.000000,-0.506752,1.229028,2.403672,3.191087,-3.191087,-0.036679,0.160335,0.000000,32.410137,34.656189
0,4652.000000,-0.000597,0.029018,6.233755,0.000000,-0.486436,1.208366,2.322584,3.109652,-3.109652,-0.035743,0.160497,0.000000,32.409924,34.651119
0,4653.000000,-0.000572,0.028140,6.228018,0.000000,-0.466120,1.188761,2.244098,3.031877,-3.031877,-0.034849,0.160641,0.000000,32.409702,34.646057
0,4654.000000,-0.000548,0.027261,6.222420,0.000000,-0.445805,1.170169,2.168200,2.957702,-2.957702,-0.033997,0.160783,0.000000,32.409477,34.640999
0,4655.000000,-0.000523,0.026383,6.216954,0.000000,-0.425489,1.152547,2.094870,2.887067,-2.887067,-0.033185,0.160920,0.000000,32.409245,34.635948
0,4656.000000,-0.000498,0.025505,6.211614,0.000000,-0.405173,1.135853,2.024092,2.819910,-2.819910,-0.032413,0.161059,0.000000,32.409004,34.630905
0,4657.000000,-0.000473,0.024627,6.206393,0.000000,-0.384857,1.120047,1.955851,2.756179,-2.756179,-0.031680,0.161193,0.000000,32.408760,34.625866
0,4658.000000,-0.000448,0.023748,6.201287,0.000000,-0.364542,1.105091,1.890131,2.695819,-2.695819,-0.030986,0.161320,0.000000,32.408508,34.620834
0,4659.000000,-0.000423,0.022870,6.196288,0.000000,-0.344226,1.090948,1.826923,2.638784,-2.638784,-0.030331,0.161451,0.000000,32.408249,34.615810
0,4660.000000,-0.000398,0.021992,6.191391,0.000000,-0.323910,1.077582,1.766209,2.585019,-2.585019,-0.029713,0.161581,0.000000,32.407986,34.610794
0,4661.000000,-0.000383,0.021377,6.186590,0.000000,-0.311707,1.068176,1.724460,2.546067,-2.546067,-0.029265,0.161700,0.000000,32.407715,34.605785
0,4662.000000,-0.000368,0.020762,6.181858,0.000000,-0.299503,1.059139,1.684005,2.508780,-2.508780,-0.028837,0.161830,0.000000,32.407440,34.600780
0,4663.000000,-0.000353,0.020148,6.177191,0.000000,-0.287300,1.050460,1.644837,2.473135,-2.473135,-0.028427,0.161952,0.000000,32.407158,34.595783
0,4664.000000,-0.000338,0.019533,6.172587,0.000000,-0.275096,1.042126,1.606946,2.439114,-2.439114,-0.028036,0.162066,0.000000,32.406868,34.590794
0,4665.000000,-0.000323,0.018918,6.168043,0.000000,-0.262893,1.034127,1.570322,2.406695,-2.406695,-0.027663,0.162175,0.000000,32.406574,34.585812
0,4666.000000,-0.000308,0.018303,6.163557,0.000000,-0.250689,1.026453,1.534961,2.375863,-2.375863,-0.027309,0.162302,0.000000,32.406273,34.580837
0,4667.000000,-0.000293,0.017689,6.159125,0.000000,-0.238486,1.019092,1.500851,2.346595,-2.346595,-0.026972,0.162417,0.000000,32.405964,34.575871
0,4668.000000,-0.000278,0.017074,6.154744,0.000000,-0.226282,1.012035,1.467986,2.318877,-2.318877,-0.026654,0.162533,0.000000,32.405651,34.570911
0,4669.000000,-0.000263,0.016459,6.150412,0.000000,-0.214079,1.005273,1.436361,2.292694,-2.292694,-0.026353,0.162644,0.000000,32.405331,34.565960
0,4670.000000,-0.000248,0.015844,6.146126,0.000000,-0.201876,0.998797,1.405966,2.268025,-2.268025,-0.026069,0.162769,0.000000,32.405006,34.561012
0,4671.000000,-0.000239,0.015414,6.141882,0.000000,-0.194792,0.994017,1.385033,2.249397,-2.249397,-0.025855,0.162873,0.000000,32.404675,34.556072
0,4672.000000,-0.000231,0.014984,6.137671,0.000000,-0.187708,0.989378,1.364731,2.231539,-2.231539,-0.025650,0.162979,0.000000,32.404335,34.551140
0,4673.000000,-0.000222,0.014553,6.133491,0.000000,-0.180624,0.984874,1.345057,2.214446,-2.214446,-0.025453,0.163094,0.000000,32.403992,34.546215
0,4674.000000,-0.000213,0.014123,6.129340,0.000000,-0.173540,0.980504,1.326006,2.198109,-2.198109,-0.025266,0.163197,0.000000,32.403641,34.541298
0,4675.000000,-0.000204,0.013693,6.125216,0.000000,-0.166456,0.976265,1.307576,2.182523,-2.182523,-0.025086,0.163322,0.000000,32.403286,34.536388
0,4676.000000,-0.000196,0.013262,6.121119,0.000000,-0.159372,0.972152,1.289761,2.167679,-2.167679,-0.024916,0.163418,0.000000,32.402924,34.531487
0,4677.000000,-0.000187,0.012832,6.117048,0.000000,-0.152289,0.968164,1.272557,2.153571,-2.153571,-0.024754,0.163530,0.000000,32.402554,34.526592
0,4678.000000,-0.000178,0.012402,6.113000,0.000000,-0.145205,0.964298,1.255961,2.140193,-2.140193,-0.024600,0.163638,0.000000,32.402180,34.521706
0,4679.000000,-0.000170,0.011971,6.108974,0.000000,-0.138121,0.960551,1.239970,2.127538,-2.127538,-0.024454,0.163746,0.000000,32.401798,34.516823
0,4680.000000,-0.000161,0.011541,6.104970,0.000000,-0.131037,0.956920,1.224578,2.115600,-2.115600,-0.024317,0.163858,0.000000,32.401413,34.511948
0,4681.000000,-0.000139,0.011240,6.100986,0.000000,-0.112905,0.954073,1.213920,2.120227,-2.120227,-0.024370,0.163965,0.000000,32.401020,34.507080
0,4682.000000,-0.000116,0.010939,6.096990,0.000000,-0.094774,0.951277,1.203564,2.125206,-2.125206,-0.024428,0.164067,0.000000,32.400623,34.502220
0,4683.000000,-0.000094,0.010637,6.092982,0.000000,-0.076642,0.948530,1.193509,2.130535,-2.130535,-0.024489,0.164173,0.000000,32.400219,34.497368
0,4684.000000,-0.000072,0.010336,6.088962,0.000000,-0.058510,0.945831,1.183752,2.136211,-2.136211,-0.024554,0.164276,0.000000,32.399807,34.492523
0,4685.000000,-0.000050,0.010035,6.084928,0.000000,-0.040379,0.943179,1.174292,2.142231,-2.142231,-0.024623,0.164402,0.000000,32.399391,34.487686
0,4686.000000,-0.000027,0.009734,6.080880,0.000000,-0.022247,0.940575,1.165129,2.148595,-2.148595,-0.024696,0.164508,0.000000,32.398968,34.482853
0,4687.000000,-0.000005,0.009432,6.076817,0.000000,-0.004115,0.938016,1.156259,2.155298,-2.155298,-0.024774,0.164614,0.000000,32.398540,34.478027
0,4688.000000,0.000017,0.009131,6.072739,0.000000,0.014016,0.935502,1.147682,2.162339,-2.162339,-0.024854,0.164733,0.000000,32.398106,34.473209
0,4689.000000,0.000039,0.008830,6.068645,0.000000,0.032148,0.933032,1.139397,2.169715,-2.169715,-0.024939,0.164836,0.000000,32.397667,34.468399
0,4690.000000,0.000062,0.008529,6.064534,0.000000,0.050279,0.930606,1.131400,2.177424,-2.177424,-0.025028,0.164955,0.000000,32.397221,34.463596
0,4691.000000,0.000114,0.008318,6.060405,0.000000,0.092925,0.928553,1.125791,2.212407,-2.212407,-0.025430,0.165067,0.000000,32.396770,34.458797
0,4692.000000,0.000167,0.008107,6.056208,0.000000,0.135570,0.926503,1.120321,2.247533,-2.247533,-0.025834,0.165177,0.000000,32.396313,34.454006
0,4693.000000,0.000219,0.007896,6.051940,0.000000,0.178215,0.924456,1.114991,2.282801,-2.282801,-0.026239,0.165294,0.000000,32.395851,34.449223
0,4694.000000,0.000271,0.007685,6.047603,0.000000,0.220860,0.922412,1.109800,2.318211,-2.318211,-0.026646,0.165407,0.000000,32.395382,34.444447
0,4695.000000,0.000324,0.007474,6.043196,0.000000,0.263505,0.920370,1.104748,2.353762,-2.353762,-0.027055,0.165533,0.000000,32.394905,34.439674
0,4696.000000,0.000376,0.007264,6.038717,0.000000,0.306150,0.918331,1.099834,2.389453,-2.389453,-0.027465,0.165665,0.000000,32.394424,34.434910
0,4697.000000,0.000428,0.007053,6.034167,0.000000,0.348795,0.916294,1.095057,2.425284,-2.425284,-0.027877,0.165781,0.000000,32.393936,34.430153
0,4698.000000,0.000481,0.006842,6.029546,0.000000,0.391440,0.914258,1.090418,2.461255,-2.461255,-0.028290,0.165910,0.000000,32.393444,34.425400
0,4699.000000,0.000533,0.006631,6.024852,0.000000,0.434086,0.912224,1.085915,2.497363,-2.497363,-0.028705,0.166051,0.000000,32.392944,34.420654
0,4700.000000,0.000585,0.006420,6.020086,0.000000,0.476731,0.910191,1.081549,2.533609,-2.533609,-0.029122,0.166177,0.000000,32.392441,34.415916
0,4701.000000,0.000665,0.006273,6.015246,0.000000,0.541340,0.908327,1.078398,2.593204,-2.593204,-0.029807,0.166308,0.000000,32.391930,34.411182
0,4702.000000,0.000744,0.006125,6.010289,0.000000,0.605949,0.906441,1.075309,2.652837,-2.652837,-0.030492,0.166451,0.000000,32.391415,34.406456
0,4703.000000,0.000824,0.005977,6.005214,0.000000,0.670558,0.904531,1.072281,2.712508,-2.712508,-0.031178,0.166591,0.000000,32.390892,34.401733
0,4704.000000,0.000903,0.005830,6.000020,0.000000,0.735168,0.902597,1.069314,2.772218,-2.772218,-0.031865,0.166733,0.000000,32.390366,34.397018
0,4705.000000,0.000982,0.005682,5.994707,0.000000,0.799777,0.900640,1.066410,2.831965,-2.831965,-0.032551,0.166885,0.000000,32.389832,34.392307
0,4706.000000,0.001062,0.005535,5.989275,0.000000,0.864386,0.898660,1.063566,2.891751,-2.891751,-0.033239,0.167044,0.000000,32.389294,34.387604
0,4707.000000,0.001141,0.005387,5.983722,0.000000,0.928995,0.896656,1.060784,2.951573,-2.951573,-0.033926,0.167198,0.000000,32.388748,34.382904
0,4708.000000,0.001220,0.005239,5.978050,0.000000,0.993605,0.894628,1.058062,3.011434,-3.011434,-0.034614,0.167360,0.000000,32.388195,34.378212
0,4709.000000,0.001300,0.005092,5.972257,0.000000,1.058214,0.892577,1.055402,3.071330,-3.071330,-0.035303,0.167524,0.000000,32.387638,34.373524
0,4710.000000,0.001379,0.004944,5.966342,0.000000,1.122823,0.890501,1.052802,3.131264,-3.131264,-0.035992,0.167696,0.000000,32.387074,34.368839
0,4711.000000,0.001468,0.004841,5.960307,0.000000,1.194992,0.888490,1.050827,3.199447,-3.199447,-0.036775,0.167861,0.000000,32.386505,34.364159
0,4712.000000,0.001556,0.004737,5.954134,0.000000,1.267161,0.886446,1.048876,3.267622,-3.267622,-0.037559,0.168042,0.000000,32.385929,34.359486
0,4713.000000,0.001645,0.004634,5.947822,0.000000,1.339331,0.884368,1.046951,3.335788,-3.335788,-0.038342,0.168218,0.000000,32.385349,34.354816
0,4714.000000,0.001734,0.004531,5.941372,0.000000,1.411500,0.882256,1.045051,3.403944,-3.403944,-0.039126,0.168399,0.000000,32.384762,34.350151
0,4715.000000,0.001822,0.004427,5.934783,0.000000,1.483669,0.880110,1.043175,3.472092,-3.472092,-0.039909,0.168598,0.000000,32.384171,34.345490
0,4716.000000,0.001911,0.004324,5.928055,0.000000,1.555838,0.877930,1.041324,3.540231,-3.540231,-0.040692,0.168782,0.000000,32.383572,34.340832
0,4717.000000,0.001999,0.004221,5.921186,0.000000,1.628007,0.875717,1.039499,3.608361,-3.608361,-0.041475,0.168987,0.000000,32.382969,34.336182
0,4718.000000,0.002088,0.004118,5.914177,0.000000,1.700176,0.873470,1.037697,3.676481,-3.676481,-0.042258,0.169193,0.000000,32.382359,34.331535
0,4719.000000,0.002177,0.004014,5.907028,0.000000,1.772345,0.871188,1.035921,3.744592,-3.744592,-0.043041,0.169397,0.000000,32.381741,34.326893
0,4720.000000,0.002265,0.003911,5.899736,0.000000,1.844514,0.868873,1.034168,3.812694,-3.812694,-0.043824,0.169605,0.000000,32.381119,34.322254
